"user","ML1","ML3","ML2"
439,0.240257309201339,0.530108292756369,0.480495826938736
440,0.557523753047488,0.576945715815841,0.365435406637743
441,0.370435159543403,0.510337893203675,0.36992338720226
442,-0.0546127648209684,-0.0648422632075472,-0.803987852619665
443,-0.245185276342875,-0.151600731502195,-0.789207671161797
444,-0.283928925959314,0.0887877830005261,-0.221481980904375
445,-0.0415096279096169,0.118123315883818,-0.393383113040649
446,0.523900979923891,0.479888430814828,0.290959899498441
447,0.565696550449589,0.402031407667611,0.159559037049992
448,0.534443034473769,0.601614661582829,0.241244877264373
449,0.422345054537422,0.534272670399358,0.123969422227838
450,0.401813708320057,0.479763927620726,0.174115555489511
451,0.577426921712129,0.56984752358007,0.151026318352732
452,-0.0206331588320968,0.0313570645589775,-0.437195564572847
453,0.301579528680646,0.419055135244005,-0.0623475634528784
454,0.426994774768962,0.332949564077903,-0.105430151949707
455,0.50576999278152,0.555218040447621,0.12899175769497
456,0.116955018493102,0.443085675489298,0.07537678111597
457,0.238864871270116,0.444171631372719,0.125856659772674
458,0.610633199635777,0.516447775453177,0.266841556484496
459,0.267617627691627,0.472585646594451,0.231034325980838
460,0.245513163340386,0.479642530942962,0.32443430354597
461,-0.0480769602297069,0.0609007928808433,-0.356072102573936
462,0.277279505708161,0.250757492896277,-0.13189510251364
463,-0.259466592473111,-0.127315836682801,-0.884284736715252
464,0.338113154695412,0.463398245636978,0.356897894094115
465,0.0541196607980367,0.0629777462031405,-0.576308702556504
466,0.48795954169983,0.538155031595804,0.209611069642049
467,0.545025584113043,0.628252058056784,0.4376412141689
468,0.243751730275042,0.445744278665696,0.142075523618518
469,-0.836149189693746,-0.978707461466121,-2.4373774543628
470,0.0724157970163919,0.194193799644746,-0.0792489706194783
471,-0.572737919055619,-0.437057005838339,-0.91864765983402
472,0.531282704245463,0.755586130844022,0.527486836728346
473,0.182934988129729,0.162577490734575,-0.218375000114574
474,0.906058325139034,0.89060757340011,0.644824022893352
475,0.849279966062293,0.714609575595778,0.346148842556956
476,0.943325562950609,0.795667722430771,0.358464936068827
477,1.03064337627812,0.942019450383978,0.478170649871285
478,0.869597503018256,0.826935082601151,0.607773028437818
479,0.61291254371394,0.571474257275189,0.140524525472755
480,0.633385293110723,0.871934249478565,0.620732929761574
481,0.986878995095413,0.859399549408847,0.490483760101687
482,0.903221352646157,0.908660331951708,0.492747585256016
483,0.415198352396416,0.59503923333117,0.272966285506626
484,0.935968823721369,0.852126161547682,0.456298809017855
485,0.588943140525121,0.547618762353293,0.169553785368664
486,0.973609199896926,0.921848358725805,0.218408086867154
487,0.752694103274965,0.694118354005418,0.2920565948185
488,0.965349316888773,0.903002013760509,0.758263933315634
489,0.706991632907031,0.659626144478153,0.287962169323722
490,0.695081443437216,0.644194393410425,0.255675269023849
491,0.832818199323339,0.671339152533036,0.340027844813443
492,0.915499545125318,0.914897333169588,0.550048662903155
493,0.944790888207672,0.944609119709273,0.48471312908184
494,0.922312314353078,0.759933516091445,0.195798112308996
495,0.15546732765034,0.546083783127381,0.480377620058334
496,-2.03464403453015,-1.78797159180672,-1.04280310011259
497,0.650456575245693,0.429159991867482,0.304243636565256
498,0.66438780116975,0.780747951295054,0.177296008564436
499,0.877554927572189,1.04233188606283,0.623290964442781
500,0.53910614853278,0.770133444317683,0.25758284330973
501,0.381781456017726,0.436200443426336,0.253975312876968
502,0.306604953333872,0.403420410715746,0.299206238069833
503,0.737772171535867,0.822077850774327,0.272910626288088
504,0.927141460438473,0.695558635914065,0.193494325474992
505,-0.0029786816143193,-0.0852093474012609,-0.285134191274383
506,-0.614740011688791,0.0994265836433109,0.542600911424806
507,-1.97313988852967,-1.95523949539833,-0.870341136955035
508,1.11687313858772,-0.185141551336157,-0.383321254451097
509,0.784169225387291,0.730828288757813,0.120816965714732
510,-0.595179361033999,-0.0463515417153223,0.481829673911575
511,0.333401704565124,0.12063358160106,0.0132186967341119
512,0.0181856832821605,-0.103073427865409,-0.124397768311582
513,0.516004525491909,0.908187633092415,0.653699626502228
514,-0.124090774785525,-0.0351069679278906,0.521226710388009
515,1.19802707869677,0.116514671758954,0.57360588974997
516,-0.172554225850708,-0.121816148355018,-0.0572440925964368
517,0.0819772263390762,-0.168244754430179,-1.35003717465725
518,-1.11820392782877,-1.71368077351165,-2.49256997446433
